Date,Msci World,Sp500
1928-08-02,,-0.004634405367369365
1928-08-03,,0.0015520272511080346
1928-08-06,,0.011363600538156104
1928-08-07,,-0.0045965348793962635
1928-08-08,,-0.012313995584228521
1928-08-09,,0.0025973629641842244
1928-08-10,,-0.0025906341469971172
1928-08-13,,0.0020779696377841717
1928-08-14,,-0.008294543658209474
1928-08-15,,0.01777313996360186
1928-08-16,,0.007190616432176444
1928-08-17,,0.0015297694218856517
1928-08-20,,0.0066191991932420535
1928-08-21,,0.012645422064308853
1928-08-22,,-0.0009990238414763208
1928-08-23,,0.0010000228881836826
1928-08-24,,0.015984000374991147
1928-08-27,,0.001966519561388491
1928-08-28,,0.007850920576520926
1928-08-29,,0.001947371294831468
1928-08-30,,0.0014577593176252623
1928-08-31,,0.012615246054444418
1928-09-04,,0.004791493536172142
1928-09-05,,0.00476873556242996
1928-09-06,,-0.0061698700830326025
1928-09-07,,0.007163305382266172
1928-09-10,,-0.008060695830440001
1928-09-11,,0.007648176234636761
1928-09-12,,0.003795062808140237
1928-09-13,,-0.0009452012243807983
1928-09-14,,0.0
1928-09-17,,0.008987726563069565
1928-09-18,,-0.007032330945466403
1928-09-19,,0.0
1928-09-20,,0.001888527271122653
1928-09-21,,0.006597610816554633
1928-09-24,,0.003277139177153998
1928-09-25,,-0.0009332924628490114
1928-09-26,,-0.00046708215567992095
1928-09-27,,-0.012616844045636233
1928-09-28,,0.0004732716175590568
1928-10-01,,0.010406869775542837
1928-10-02,,-0.0046816656653682065
1928-10-03,,-0.0032925538132931864
1928-10-04,,0.0033034305361017147
1928-10-05,,-0.0018815105878033922
1928-10-08,,-0.005183727924708448
1928-10-09,,0.0033159494457757344
1928-10-10,,0.010859279458089732
1928-10-11,,0.00467073246998706
1928-10-15,,0.006508572206357144
1928-10-16,,0.003233242312129514
1928-10-17,,0.003222909962516063
1928-10-18,,0.0022945954547857195
1928-10-19,,0.005494456549742566
1928-10-22,,-0.00683058400655101
1928-10-23,,0.00641913344453271
1928-10-24,,0.0018222782135954851
1928-10-25,,-0.003638013848964561
1928-10-26,,-0.011866738050778425
1928-10-29,,0.016166299659892802
1928-10-30,,-0.010909080505371094
1928-10-31,,-0.0036764670434089597
1928-11-01,,0.014298868153999722
1928-11-02,,-0.0018189635559362483
1928-11-05,,0.013211799457808926
1928-11-07,,0.0
1928-11-08,,0.006744587233542543
1928-11-09,,0.007146040722362912
1928-11-12,,0.01286035145627551
1928-11-13,,0.0030647852170127
1928-11-14,,0.0
1928-11-15,,0.005237924052057696
1928-11-16,,0.014763358334811016
1928-11-19,,0.0
1928-11-20,,0.008557931040167777
1928-11-21,,-0.01484940118801037
1928-11-22,,0.012919946308380892
1928-11-23,,0.007653074050700814
1928-11-26,,0.004219344763797039
1928-11-27,,0.004621874532679593
1928-11-28,,0.011710610139372912
1928-11-30,,0.0037205519057834646
1928-12-03,,-0.017710061491567064
1928-12-04,,0.002515700837849799
1928-12-05,,-0.004182366462062159
1928-12-06,,-0.03779922884154718
1928-12-07,,-0.024006950708150065
1928-12-10,,-0.0022361870771162584
1928-12-11,,0.01927388236078631
1928-12-12,,-0.009674552135832126
1928-12-13,,-0.0017762395521423446
1928-12-14,,0.002224250241430692
1928-12-17,,-0.003994680419217134
1928-12-18,,0.011586462686898225
1928-12-19,,0.01233474757207964
1928-12-20,,0.003916455804208185
1928-12-21,,0.011270057751243456
1928-12-24,,0.009001328440121581
1928-12-26,,-0.004248104400189967
1928-12-27,,0.00853237419087205
1928-12-28,,0.014382409533257867
1928-12-31,,0.01542955989560002
1929-01-02,,0.01889113253660213
1929-01-03,,0.0020153625749899096
1929-01-04,,-0.0004022618115975263
1929-01-07,,-0.024144884195540617
1929-01-08,,-0.0032989659260228565
1929-01-09,,0.015308268020913118
1929-01-10,,0.001629951372715821
1929-01-11,,-0.0016272989545510486
1929-01-14,,0.0020374586469111833
1929-01-15,,-0.014640122330933591
1929-01-16,,0.013619477092057686
1929-01-17,,0.005293203214255193
1929-01-18,,0.003240175049640026
1929-01-21,,0.003633433626347937
1929-01-22,,0.008447267872761621
1929-01-23,,0.0059832317653056855
1929-01-24,,-0.006344165415079428
1929-01-25,,0.016759779937934205
1929-01-28,,-0.005102007971040656
1929-01-29,,0.0003944863404872212
1929-01-30,,0.0035489018305130404
1929-01-31,,0.011394852632028662
1929-02-01,,0.003885018739663515
1929-02-04,,-0.007739967560310701
1929-02-05,,0.00234014721994269
1929-02-06,,-0.008171244575374437
1929-02-07,,-0.030600262599033035
1929-02-08,,-0.010926692044464725
1929-02-11,,0.022094885285546928
1929-02-13,,-0.001200911923403103
1929-02-14,,-0.004008031198871387
1929-02-15,,-0.02012072403720533
1929-02-18,,0.0016426697146645353
1929-02-19,,-0.00041001349455060954
1929-02-20,,0.00861365869770947
1929-02-21,,0.010980091748200138
1929-02-25,,0.0020112323343921545
1929-02-26,,0.001605817574161783
1929-02-27,,0.012024017149777633
1929-02-28,,0.013465352577738177
1929-03-01,,0.009378654540332043
1929-03-04,,-0.013162994719014609
1929-03-05,,-0.006669285124379143
1929-03-06,,-0.015797773434098383
1929-03-07,,0.009229516112847946
1929-03-08,,0.006361823055226701
1929-03-11,,-0.014223576080566569
1929-03-12,,0.0008015450823048997
1929-03-13,,0.010812994200575243
1929-03-14,,0.01941362026789184
1929-03-15,,0.01360281335781588
1929-03-18,,-0.0015337043058175626
1929-03-19,,-0.00038403335369596725
1929-03-20,,-0.00038418089197234107
1929-03-21,,-0.004611869220686127
1929-03-22,,-0.013513528441109202
1929-03-25,,-0.04070446337509792
1929-03-26,,-0.006527941489921751
1929-03-27,,0.030390133861406543
1929-03-28,,0.01753688845682344
1929-04-01,,-0.025460301934849383
1929-04-02,,0.011655985743948438
1929-04-03,,-0.012316228248022587
1929-04-04,,0.017699059368718295
1929-04-05,,-0.009881423222882546
1929-04-08,,-0.008782407986225094
1929-04-09,,-0.008054803203946248
1929-04-10,,0.006090196142509274
1929-04-11,,0.01129938545351905
1929-04-12,,0.0035913868517916114
1929-04-15,,-0.0059641996344109716
1929-04-16,,0.002399978637695366
1929-04-17,,0.010375109115033698
1929-04-18,,0.004344415943024149
1929-04-19,,-0.0007864906615672185
1929-04-22,,0.011412865693380958
1929-04-23,,0.005836560859040052
1929-04-24,,-0.0038684866535402262
1929-04-25,,-0.004660226766345588
1929-04-26,,-0.0019508091571490693
1929-04-29,,-0.0019546222521372725
1929-04-30,,0.01605953138992966
1929-05-01,,0.0019274956064438964
1929-05-02,,0.0046171927776141874
1929-05-03,,0.009957879080966237
1929-05-06,,-0.0018961373840681306
1929-05-07,,-0.009498480353294259
1929-05-08,,0.0042194327441209545
1929-05-09,,-0.006111529623644696
1929-05-10,,0.01229822018426363
1929-05-13,,-0.026575579304644714
1929-05-14,,0.012090537467647877
1929-05-15,,-0.0042389443975916485
1929-05-16,,0.005030927244541239
1929-05-17,,0.004620748648679784
1929-05-20,,-0.02683023222865022
1929-05-21,,0.012209585692916747
1929-05-22,,-0.036575895181028106
1929-05-23,,0.02221321615413352
1929-05-24,,-0.007506860162705631
1929-05-27,,-0.036624205635258256
1929-05-28,,0.01611567675013026
1929-05-29,,0.0012200360495870921
1929-05-31,,0.00852961321341672
1929-06-03,,0.017720520958903974
1929-06-04,,0.014641825294114286
1929-06-05,,-0.0019500482937114816
1929-06-06,,0.001953858411973819
1929-06-07,,-0.004290121124080004
1929-06-10,,-0.010184105831921864
1929-06-11,,0.0063316123669856506
1929-06-12,,0.0007864906615671075
1929-06-13,,0.01532414058770315
1929-06-14,,0.003482978020759697
1929-06-17,,0.01851135891195943
1929-06-18,,0.0003786531215301814
1929-06-19,,-0.0037850257827763967
1929-06-20,,0.005699073718445691
1929-06-21,,0.00566685038798731
1929-06-24,,0.0
1929-06-25,,0.010518361024399514
1929-06-26,,0.005947949802270314
1929-06-27,,0.0018477880781968548
1929-06-28,,0.011065998904699281
1929-07-01,,0.01313391508046835
1929-07-02,,0.010442888131016792
1929-07-03,,0.004276580239392036
1929-07-05,,0.004968040742807434
1929-07-08,,0.001765577152118336
1929-07-09,,-0.003172370459130436
1929-07-10,,-0.0028288515475118903
1929-07-11,,0.0021276405786923025
1929-07-12,,0.010969549307560333
1929-07-15,,-0.0042001726694629316
1929-07-16,,0.0070298365633560955
1929-07-17,,0.0024432703579844173
1929-07-18,,-0.0020891179448769837
1929-07-19,,0.003489196859809418
1929-07-22,,-0.011474267075097466
1929-07-23,,0.014069631172584085
1929-07-24,,-0.006590375808547488
1929-07-25,,0.00453914353651208
1929-07-26,,-0.0038234483351173854
1929-07-29,,-0.01674806506601112
1929-07-30,,0.011355560374690432
1929-07-31,,0.01333330388654752
1929-08-01,,0.00692523437504633
1929-08-02,,0.016506174122959072
1929-08-05,,-0.0006765409599577277
1929-08-06,,-0.00372378493372838
1929-08-07,,-0.010193718698549237
1929-08-08,,0.011671821571688001
1929-08-09,,-0.036986772242439514
1929-08-12,,0.03136015938391701
1929-08-13,,0.008882822849866745
1929-08-14,,0.0030477531491759358
1929-08-15,,0.00168802281039504
1929-08-16,,0.018537217244565918
1929-08-19,,0.009265410092903936
1929-08-20,,0.005901649350025684
1929-08-21,,-0.004237322908152041
1929-08-22,,0.007856028951242822
1929-08-23,,0.009743398120825031
1929-08-26,,-0.000643308384223551
1929-08-27,,-0.0006437224963025123
1929-08-28,,-0.0019323499973156189
1929-08-29,,0.009680579110193266
1929-08-30,,0.013422759880358237
1929-09-03,,0.0034689565918475385
1929-09-04,,-0.003142689579786251
1929-09-05,,-0.02206806023782326
1929-09-06,,0.02611216808475758
1929-09-09,,-0.005026699585159111
1929-09-10,,-0.01799809578310929
1929-09-11,,0.013826376202618507
1929-09-12,,-0.01141771654017254
1929-09-13,,0.006737217964666309
1929-09-16,,0.01529641371645063
1929-09-17,,-0.008160710103607416
1929-09-18,,0.002531643124693339
1929-09-19,,0.0015782587303945217
1929-09-20,,-0.0107154162462344
1929-09-23,,-0.00031858009163054923
1929-09-24,,-0.018483108324337083
1929-09-25,,0.001623413819731967
1929-09-26,,0.009076135359306514
1929-09-27,,-0.02762604324406126
1929-09-30,,-0.0036339811261334454
1929-10-01,,-0.005968179910028293
1929-10-02,,0.007338266312952424
1929-10-03,,-0.04139072743117156
1929-10-04,,-0.010362733557963466
1929-10-07,,0.06247821777873974
1929-10-08,,-0.0032851635911714805
1929-10-09,,-0.0023071751638816806
1929-10-10,,0.017839411959447604
1929-10-11,,-0.001622824989523819
1929-10-14,,-0.006827080307499789
1929-10-15,,-0.008183306260012069
1929-10-16,,-0.03498348160503828
1929-10-17,,0.015389903093772972
1929-10-18,,-0.028629180403506038
1929-10-21,,-0.038488231778041726
1929-10-22,,0.01947352774762412
1929-10-23,,-0.059073224239560296
1929-10-24,,-0.03195490110074806
1929-10-25,,0.014368964630423253
1929-10-28,,-0.1294027932433418
1929-10-29,,-0.10158309099353158
1929-10-30,,0.12530589465012532
1929-10-31,,0.05045671417837028
1929-11-04,,-0.05258801150411618
1929-11-06,,-0.0992132269964201
1929-11-07,,0.0368753132641888
1929-11-08,,-0.008890993289471183
1929-11-11,,-0.06232293086896934
1929-11-12,,-0.05689834004971017
1929-11-13,,-0.057127587879079234
1929-11-14,,0.08946772012218274
1929-11-15,,0.0550935279912832
1929-11-18,,-0.010344782875128078
1929-11-19,,0.03036339500838614
1929-11-20,,0.02753621612636481
1929-11-21,,0.01598496216598755
1929-11-22,,-0.003701986184476702
1929-11-25,,-0.011611704227908803
1929-11-26,,-0.029135376843408056
1929-11-27,,0.012584715914913502
1929-12-02,,0.0014340672340391603
1929-12-03,,0.0334128319856255
1929-12-04,,0.01847573328305807
1929-12-05,,-0.008163192927672092
1929-12-06,,0.026520343001796842
1929-12-09,,-0.002227222392425121
1929-12-10,,0.007589289249510189
1929-12-11,,-0.008418278095997822
1929-12-12,,-0.05406609159279385
1929-12-13,,0.025035459836346474
1929-12-16,,-0.017050729319111668
1929-12-17,,0.01078291341111104
1929-12-18,,-0.006493478344913206
1929-12-19,,-0.026610629915685746
1929-12-20,,-0.033093550188653675
1929-12-23,,0.0049603364199708455
1929-12-24,,0.0064165429071061375
1929-12-26,,0.022069680059328967
1929-12-27,,-0.0009597148568728509
1929-12-30,,0.0033621371686005652
1929-12-31,,0.02680715125192923
1930-01-02,,-0.012587433480663046
1930-01-03,,0.0023606816024610566
1930-01-06,,0.012717873932428292
1930-01-07,,-0.008837234142214712
1930-01-08,,-0.0009384585131970713
1930-01-09,,0.01550023060193384
1930-01-10,,-0.003237816811080818
1930-01-13,,-0.0013920547730361665
1930-01-14,,0.0018586899315924388
1930-01-15,,0.0041744042123035285
1930-01-16,,-0.006928388968741039
1930-01-17,,-0.008837234142214712
1930-01-20,,0.008916027161862461
1930-01-21,,0.0051163074582121215
1930-01-22,,0.0009254303493846372
1930-01-23,,0.009708784094739853
1930-01-24,,0.00915754402665403
1930-01-27,,0.0077131652397322
1930-01-28,,-0.00495266580536835
1930-01-29,,0.011312216999309177
1930-01-30,,0.005369079634748308
1930-01-31,,0.014241282240835096
1930-02-03,,-0.0021939948398647102
1930-02-04,,0.01187337117331877
1930-02-05,,0.013037776361427111
1930-02-06,,-0.010725010970732418
1930-02-07,,-0.003902868806255344
1930-02-10,,0.006530323481189537
1930-02-11,,0.008650469218471457
1930-02-13,,0.0017153051479765757
1930-02-14,,-0.00042809197861937154
1930-02-17,,-0.0038543961934712767
1930-02-18,,0.0008598648996931413
1930-02-19,,-0.009020660894643151
1930-02-20,,-0.01863893848564946
1930-02-21,,0.012367521828358763
1930-02-24,,-0.010471194167507636
1930-02-25,,0.009259218767502908
1930-02-26,,0.00961123750849091
1930-02-27,,-0.0012981690113876843
1930-02-28,,0.008665544350111798
1930-03-03,,0.0034364227382495116
1930-03-04,,0.007705492314757034
1930-03-05,,-0.0076465717151714685
1930-03-06,,0.009845870557657843
1930-03-07,,0.0
1930-03-10,,0.0033912642301223705
1930-03-11,,0.0021123462990868536
1930-03-12,,-0.010961224131884939
1930-03-13,,0.005967659951433335
1930-03-14,,-0.0063559159366815
1930-03-17,,0.009381633526519106
1930-03-18,,0.009716921905153608
1930-03-19,,0.005439375321765416
1930-03-20,,0.004577557214305861
1930-03-21,,0.006213816473551015
1930-03-24,,-0.0004117014617089909
1930-03-25,,-0.0012356130888417916
1930-03-26,,0.015257766566325603
1930-03-27,,-0.002030915625701346
1930-03-28,,0.011396039484057985
1930-03-31,,-0.028169044353875905
1930-04-01,,0.050517649688367694
1930-04-02,,-0.010248333475801785
1930-04-03,,0.0019912081180888386
1930-04-04,,0.015103381177258735
1930-04-07,,0.0023492350740639267
1930-04-08,,-0.005468800582456579
1930-04-09,,0.01610376156732829
1930-04-10,,0.0019327110722284768
1930-04-11,,-0.0030864168005625414
1930-04-14,,-0.004256989539551004
1930-04-15,,0.00038866028215123194
1930-04-16,,-0.0069930189112803465
1930-04-17,,0.007433510877446814
1930-04-21,,-0.017864042115443013
1930-04-22,,0.0083036408410615
1930-04-23,,0.00196075439453125
1930-04-24,,-0.007827744092481992
1930-04-25,,-0.0011834590214616636
1930-04-28,,-0.022116882807737714
1930-04-29,,-0.001211659384821484
1930-04-30,,0.0068742450238870045
1930-05-01,,-0.024096401231396558
1930-05-02,,-0.030041134368555378
1930-05-05,,-0.025031826908230692
1930-05-06,,0.03394258930301097
1930-05-07,,-0.018939425867195436
1930-05-08,,0.003861010495490813
1930-05-09,,0.01239320172029812
1930-05-12,,0.01688474501953774
1930-05-13,,0.013698626883180243
1930-05-14,,0.006142490502114573
1930-05-15,,-0.01628000095639137
1930-05-16,,0.004551121638574296
1930-05-19,,-0.021828693231339957
1930-05-20,,0.004631604646381682
1930-05-21,,-0.005029372848437297
1930-05-22,,0.002106198184130159
1930-05-23,,0.010088262374194468
1930-05-26,,0.00832288180923646
1930-05-27,,0.0004127209686655142
1930-05-28,,0.005775552432770503
1930-05-29,,0.004511920186140994
1930-06-02,,-0.003674975640221567
1930-06-03,,-0.009016365442375496
1930-06-04,,0.004549239411217654
1930-06-05,,-0.015644341448843635
1930-06-06,,-0.01631114145283652
1930-06-09,,-0.048469441956187076
1930-06-10,,0.02815018283019688
1930-06-11,,-0.035202062489581465
1930-06-12,,-0.003153225214735711
1930-06-13,,0.005874427159749285
1930-06-16,,-0.07637020419854901
1930-06-17,,0.0009727849359530971
1930-06-18,,-0.0349853895055231
1930-06-19,,0.04682780848914181
1930-06-20,,-0.025974068867117506
1930-06-23,,-0.0079012270326968
1930-06-24,,-0.034843243286351244
1930-06-25,,0.007736025301732896
1930-06-26,,0.023541405471845245
1930-06-27,,-0.00950002670288086
1930-06-30,,0.03281169288508878
1930-07-01,,-0.01075265509280754
1930-07-02,,0.010869531415134803
1930-07-03,,-0.010263885330866307
1930-07-07,,-0.020740744508342956
1930-07-08,,0.0070599793336898475
1930-07-09,,0.014521829018462329
1930-07-10,,0.02517276520830447
1930-07-11,,-0.010592258827846646
1930-07-14,,0.03941612668433736
1930-07-15,,-0.001872701984285463
1930-07-16,,0.007504683381911681
1930-07-17,,0.004655511340821761
1930-07-18,,0.008804473342416408
1930-07-21,,-0.03812585697075899
1930-07-22,,0.018147046374165976
1930-07-23,,0.01594747455228296
1930-07-24,,-0.01292708627045358
1930-07-25,,0.0056127616437706696
1930-07-28,,0.014883706736010138
1930-07-29,,-0.00779102102069551
1930-07-30,,-0.026327930940763355
1930-07-31,,0.006166943132689839
1930-08-01,,-0.004714685452028133
1930-08-04,,0.019422067056268144
1930-08-05,,0.0
1930-08-06,,-0.015799263260016794
1930-08-07,,-0.0056657619218293265
1930-08-08,,-0.03751182470143333
1930-08-11,,0.006413377298016387
1930-08-12,,-0.02549021899448134
1930-08-13,,0.013581512533286322
1930-08-14,,0.0004962892839281974
1930-08-15,,0.026785759901514217
1930-08-18,,-0.007729460942753508
1930-08-19,,0.009737042194561507
1930-08-20,,0.005303790335848824
1930-08-21,,-0.010071989831133332
1930-08-22,,0.007267516003616636
1930-08-25,,-0.005291034415944029
1930-08-26,,0.014506732719218762
1930-08-27,,0.007626303665545953
1930-08-28,,-0.00047304773749112794
1930-08-29,,0.011358338286753034
1930-09-02,,0.00046786715678770463
1930-09-03,,-0.009822221361823757
1930-09-04,,-0.007085480301827762
1930-09-05,,0.015223581724805646
1930-09-08,,0.013589456705957126
1930-09-09,,0.006010220673102751
1930-09-10,,0.004595605717733209
1930-09-11,,-0.006404450735960854
1930-09-12,,-0.010128882150526874
1930-09-15,,-0.01441857981127359
1930-09-16,,0.0014157045087686004
1930-09-17,,0.0032988503505180233
1930-09-18,,-0.01080326161081635
1930-09-19,,-0.018043645318278623
1930-09-22,,-0.02466151940791772
1930-09-23,,0.013386239798829136
1930-09-24,,-0.016144809935606408
1930-09-25,,-0.01889612414629316
1930-09-26,,-0.015205232844447525
1930-09-29,,-0.02830680060579671
1930-09-30,,-0.015360117641389559
1930-10-01,,0.04464765556177319
1930-10-02,,-0.012358381574423039
1930-10-03,,0.012513022278388464
1930-10-06,,-0.04170955009063837
1930-10-07,,0.0005373577944041141
1930-10-08,,-0.011815317442927853
1930-10-09,,-0.039673888987538874
1930-10-10,,0.02490099219908437
1930-10-14,,-0.011043664063994263
1930-10-15,,0.016192122724626667
1930-10-16,,-0.017582504876838767
1930-10-17,,-0.04026841986292473
1930-10-20,,0.02389276521316175
1930-10-21,,-0.02959592867362737
1930-10-22,,-0.008797631979022502
1930-10-23,,0.014201170209199976
1930-10-24,,0.035005857808378504
1930-10-27,,0.00225484306896484
1930-10-28,,0.004499433105542128
1930-10-29,,-0.01735729914316686
1930-10-30,,-0.011965760319191276
1930-10-31,,-0.023068028547310937
1930-11-03,,0.011215975249055932
1930-11-05,,-0.02977223272148599
1930-11-06,,0.0018049806126398948
1930-11-07,,-0.03363360232868373
1930-11-10,,-0.03418273371777447
1930-11-11,,0.016087516127007095
1930-11-12,,0.0221658916175409
1930-11-13,,0.026022310543785787
1930-11-14,,0.01992753226742172
1930-11-17,,-0.024274710611498884
1930-11-18,,0.010922348918424474
1930-11-19,,0.021008426451101903
1930-11-20,,-0.004115208341112453
1930-11-21,,0.015348301103008222
1930-11-24,,-0.008721018559610272
1930-11-25,,-0.01173013868271
1930-11-26,,-0.014243309536188242
1930-11-28,,-0.013847166835239122
1930-12-01,,0.02564103161250042
1930-12-02,,0.00952380087370197
1930-12-03,,-0.017098999046775476
1930-12-04,,-0.014997000531242977
1930-12-05,,0.0006090273346754937
1930-12-08,,-0.027997567230845566
1930-12-09,,0.000626128681297855
1930-12-10,,-0.015644556142772825
1930-12-11,,-0.01144306145833962
1930-12-12,,-0.007717034346442109
1930-12-15,,-0.03175636520422598
1930-12-16,,-0.03346720308188733
1930-12-17,,0.04639889859859414
1930-12-18,,0.007279987614225547
1930-12-19,,0.011169518614412732
1930-12-22,,-0.033138415692310796
1930-12-23,,0.00537633891739131
1930-12-24,,0.013368971173472577
1930-12-26,,-0.020448513790407574
1930-12-29,,-0.00875421623578787
1930-12-30,,0.023097836033974417
1930-12-31,,0.018592279227726438
1931-01-02,,0.03324642919223164
1931-01-05,,0.0050473136770130544
1931-01-06,,0.012554855728774683
1931-01-07,,-0.06447607329753158
1931-01-08,,0.07554667847057184
1931-01-09,,-0.0098582779990678
1931-01-12,,-0.014312355109154518
1931-01-13,,-0.011994983095159562
1931-01-14,,0.011501617224491945
1931-01-15,,-0.02337333463943947
1931-01-16,,0.012289752905205953
1931-01-19,,-0.012140548563230213
1931-01-20,,0.02069855718205904
1931-01-21,,0.0
1931-01-22,,0.018377691176197697
1931-01-23,,0.02177973790394372
1931-01-26,,-0.0012180546693508765
1931-01-27,,-0.004878044241882984
1931-01-28,,-0.01838230653617534
1931-01-29,,0.009363271800506112
1931-01-30,,0.0012368866833212255
1931-02-02,,-0.0018530380269227154
1931-02-03,,0.0049504903750889895
1931-02-04,,0.005541881395094039
1931-02-05,,-0.006736105992987573
1931-02-06,,0.003082684742656605
1931-02-09,,0.042409256748344726
1931-02-10,,0.015919839170914996
1931-02-11,,0.0029019817607429665
1931-02-13,,-0.005787058882874341
1931-02-16,,0.00931314578404896
1931-02-17,,-0.016724389444948362
1931-02-18,,0.00879774384698262
1931-02-19,,0.013372065815944856
1931-02-20,,0.01606418671224752
1931-02-24,,0.02597408332022999
1931-02-25,,-0.011007196593267543
1931-02-26,,0.011129703426912219
1931-02-27,,-0.0077049746318433865
1931-03-02,,-0.028286201301122693
1931-03-03,,-0.0011415786096516944
1931-03-04,,-0.009142848423549066
1931-03-05,,0.02018456622778575
1931-03-06,,-0.02091581843206025
